"","Gene","p.value","Adjusted.p.value"
"217","hsa-mir-146a:hsa-miR-146a-5p",0.0508626570800947,0.995148224725225
"218","hsa-mir-550a-2:hsa-miR-550a-5p",0.000679137850442093,0.319873927558226
"219","hsa-mir-1270-2:hsa-miR-1270",0.0860910980993848,0.995148224725225
"220","hsa-let-7a-2:hsa-let-7a-5p",0.255203393474654,0.995148224725225
"221","hsa-mir-548o-2:hsa-miR-548o-5p",0.561487022214639,0.995148224725225
"222","hsa-mir-454:hsa-miR-454-5p",0.629547993695505,0.995148224725225
"223","hsa-mir-1271:hsa-miR-1271-5p",0.726694183939808,0.995148224725225
"224","hsa-mir-378c:hsa-miR-378c",0.209796267487003,0.995148224725225
"225","hsa-mir-548c:hsa-miR-548am-5p",0.561487022214639,0.995148224725225
"226","hsa-mir-148a:hsa-miR-148a-3p",0.106597129860708,0.995148224725225
"227","hsa-mir-92a-1:hsa-miR-92a-3p",0.335579857238971,0.995148224725225
"228","hsa-mir-190a:hsa-miR-190a",0.260893606557385,0.995148224725225
"229","hsa-mir-374a:hsa-miR-374a-3p",0.358550316474982,0.995148224725225
"230","hsa-mir-1304:hsa-miR-1304-3p",0.175885038192536,0.995148224725225
"231","hsa-mir-4792:hsa-miR-4792",0.395832445074768,0.995148224725225
"232","hsa-mir-106b:hsa-miR-106b-3p",0.577923002826433,0.995148224725225
"233","hsa-mir-616:hsa-miR-616-5p",0.132945487597686,0.995148224725225
"234","hsa-mir-29b-1:hsa-miR-29b-3p",0.579836440920637,0.995148224725225
"235","hsa-mir-30b:hsa-miR-30b-5p",0.0143206693326185,0.995148224725225
"236","hsa-mir-320a:hsa-miR-320a",0.235796252564244,0.995148224725225
"237","hsa-mir-197:hsa-miR-197-3p",0.729348271423964,0.995148224725225
"238","hsa-mir-548p:hsa-miR-548ah-3p",0.139521306233209,0.995148224725225
"239","hsa-mir-3605:hsa-miR-3605-5p",0.0562322213797078,0.995148224725225
"240","hsa-mir-3940:hsa-miR-3940-3p",0.0262828988908384,0.995148224725225
"241","hsa-mir-378d-2:hsa-miR-378d",0.586279704624709,0.995148224725225
"242","hsa-mir-20a:hsa-miR-20a-5p",0.916777292213116,0.995148224725225
"243","hsa-mir-323b:hsa-miR-323b-3p",0.0280534398390991,0.995148224725225
"244","hsa-mir-23b:hsa-miR-23b-3p",0.0468771723936441,0.995148224725225
"245","hsa-mir-22:hsa-miR-22-5p",0.0952973192527739,0.995148224725225
"246","hsa-mir-191:hsa-miR-191-5p",0.000374757815266291,0.179134235697287
"247","hsa-mir-548ar:hsa-miR-548ar-5p",0.40752558243698,0.995148224725225
"248","hsa-mir-338:hsa-miR-338-3p",0.2527449697608,0.995148224725225
"249","hsa-mir-361:hsa-miR-361-3p",0.631263773481667,0.995148224725225
"250","hsa-mir-378i:hsa-miR-378i",0.209406157872561,0.995148224725225
"251","hsa-mir-636:hsa-miR-636",0.413600677771834,0.995148224725225
"252","hsa-mir-181b-1:hsa-miR-181b-5p",0.0411911466745948,0.995148224725225
"253","hsa-mir-3913-1:hsa-miR-3913-5p",0.529705634066282,0.995148224725225
"254","hsa-mir-576:hsa-miR-576-5p",0.0242045427729347,0.995148224725225
"255","hsa-mir-182:hsa-miR-182-5p",0.136631628896817,0.995148224725225
"256","hsa-mir-550a-1:hsa-miR-550a-3-5p",0.000683008540972157,0.320331005715941
"257","hsa-mir-23a:hsa-miR-23a-3p",0.0598287680258373,0.995148224725225
"258","hsa-mir-548am:hsa-miR-548am-3p",0.198321983601712,0.995148224725225
"259","hsa-mir-548h-3:hsa-miR-548h-5p",0.442173084127388,0.995148224725225
"260","hsa-mir-221:hsa-miR-221-3p",0.83290560833432,0.995148224725225
"261","hsa-mir-106a:hsa-miR-106a-5p",0.521126380917821,0.995148224725225
"262","hsa-mir-340:hsa-miR-340-5p",0.661296530355979,0.995148224725225
"263","hsa-mir-15b:hsa-miR-15b-3p",0.531903533264067,0.995148224725225
